Hotel Name,Hotel Review Page,Guest Name,Review Date,Hotel Review 
Nanu Resort Arambol,https://www.tripadvisor.in/Hotel_Review-g2307943-d15347138-Reviews-or0-Nanu_Resort_Arambol-Arambol_North_Goa_District_Goa.html,Dominic roq,y 2019,Even on repeated requested the room was not clean. I literally had to plead for it to happen. The ambience is pretty good as it's newly constructed but I wouldn't recommend the stay if you have something else to choose.
Beleza by the Beach,https://www.tripadvisor.in/Hotel_Review-g1925961-d1380347-Reviews-or0-Beleza_by_the_Beach-Betalbatim_Salcette_South_Goa_District_Goa.html,MichaelGGM,Today,"Had a really lovely time. For the first time ever, my better half wanted to return to Goa the next year. My children had a whale of a time. And yes, we are returning the next year. We've already booked!!"
Beleza by the Beach,https://www.tripadvisor.in/Hotel_Review-g1925961-d1380347-Reviews-or0-Beleza_by_the_Beach-Betalbatim_Salcette_South_Goa_District_Goa.html,ajayp_trip,18 Jun,Bad's :  Insects by the Beach: There are ample Snakes/Reptiles in the Property (especially in the tiny corridor to the beach). Beware when you walk around. A stray dog pounced on me during a morning walk. Many vultures prey during the day. Parents with Kids need to extra careful\u2026
Beleza by the Beach,https://www.tripadvisor.in/Hotel_Review-g1925961-d1380347-Reviews-or0-Beleza_by_the_Beach-Betalbatim_Salcette_South_Goa_District_Goa.html,megh,15 Jun,"Overall a Great stay.. private beach , neat and clean two pools, well maintained  property.. lovely coffee shoppe ,extremely calm place away from all the crowd . Good service and polite staff. But less variety in food menu . And not an easy excess to the market Something which I\u2026"
Beleza by the Beach,https://www.tripadvisor.in/Hotel_Review-g1925961-d1380347-Reviews-or0-Beleza_by_the_Beach-Betalbatim_Salcette_South_Goa_District_Goa.html,vikramhv,14 Jun,"Location is away from crowded places  Staff is very friendly and polite  Entire facility is well planned and well maintained  Beach is easily accessible and relatively clean Swimming pool is an additional attraction  If you are looking for a resort in South Goa, Beleza is highly\u2026"
Beleza by the Beach,https://www.tripadvisor.in/Hotel_Review-g1925961-d1380347-Reviews-or0-Beleza_by_the_Beach-Betalbatim_Salcette_South_Goa_District_Goa.html,Richard192810,9 Jun,Beleza has a great location. The Resort is lovely with beautiful landscaping and direct access to Private Beach. We stayed here for 2 nights in May 2019.Really awesome place. We got upgraded to 2 Bedroom so we had a common TV room which was wonderful to spend time with our\u2026
Acron Waterfront Resort,https://www.tripadvisor.in/Hotel_Review-g635747-d7289335-Reviews-or0-Acron_Waterfront_Resort-Baga_North_Goa_District_Goa.html,Yash,terday,The rooms of the hotel is good but the food was disgusting below average Level of service was bad it took long time and it was expensive too so plz do not eat here. Buffet was not too good as expected
Acron Waterfront Resort,https://www.tripadvisor.in/Hotel_Review-g635747-d7289335-Reviews-or0-Acron_Waterfront_Resort-Baga_North_Goa_District_Goa.html,Niall E,r 2019,"My wife and I stayed here for two weeks from the 9th March 2019 to the 23rd March.  The picturesque location is superb, overlooking the tidal estuary of the Baga river, with the hustle and bustle of fishing boats, fishermen throwing their traditional nets as the tide flows in,\u2026"
Acron Waterfront Resort,https://www.tripadvisor.in/Hotel_Review-g635747-d7289335-Reviews-or0-Acron_Waterfront_Resort-Baga_North_Goa_District_Goa.html,Garry84,20 Jun,"We visited Goa in April month during good friday holiday. We booked two rooms directly with the hotel which includes breakfast and round trip transfer. It's a nice hotel with beautiful views and lovely pool. Breakfast spread was really nice and tasty, however same we can't say\u2026"
Acron Waterfront Resort,https://www.tripadvisor.in/Hotel_Review-g635747-d7289335-Reviews-or0-Acron_Waterfront_Resort-Baga_North_Goa_District_Goa.html,Nomad64022083963,20 Jun,I just loved being there . It a small compact resort in baga. The staff is very friendly and professional to the core . They try to make your stay as comfortable as possible  Their quality of food is excellent . I had almost all meals in hotel and not a single complaint. The\u2026
Acron Waterfront Resort,https://www.tripadvisor.in/Hotel_Review-g635747-d7289335-Reviews-or0-Acron_Waterfront_Resort-Baga_North_Goa_District_Goa.html,Achaudhary,20 Jun,"It's my first tym visiting the Acron resort and I must appreciate Mr Nilesh what he is doing is very good he always take care for me  and the restaurant of staff is also very good I can't remember the name of the guy who is serving me . Everything is fine infinity pool ,\u2026"
The Crown Goa,https://www.tripadvisor.in/Hotel_Review-g303877-d1797775-Reviews-or0-The_Crown_Goa-Panjim_North_Goa_District_Goa.html,James Tennent,20 Jun,"Had an amazing experience at The Crown, Goa. It was our anniversary and had informed the hotel prior to my arrival. They made it a memorable experience. Right from the time of arrival, Harshad, Faize & Rahin made us feel welcome. They upgraded our room to a River view room which\u2026"
The Crown Goa,https://www.tripadvisor.in/Hotel_Review-g303877-d1797775-Reviews-or0-The_Crown_Goa-Panjim_North_Goa_District_Goa.html,Tasneem,18 Jun,"We had a wonderful time and a delightful stay at The Crown, Goa. Right in the heart of Panjim city. Thanks to hospitality of Pooja, Daisy, Snehal, Rahin(at the travel desk), Allen and Ram. Thank you so much."
The Crown Goa,https://www.tripadvisor.in/Hotel_Review-g303877-d1797775-Reviews-or0-The_Crown_Goa-Panjim_North_Goa_District_Goa.html,Rohan R,7 Jun,"This was my third time at Crown. I keep coming back because it's perched on a hill, with lovely views of River Mandovi, and a stone's throw away from the historic Fontainhas neighborhood. While there is nothing particular to complain about, the place has started to feel dated,\u2026"
The Crown Goa,https://www.tripadvisor.in/Hotel_Review-g303877-d1797775-Reviews-or0-The_Crown_Goa-Panjim_North_Goa_District_Goa.html,deepa Nagaraj,y 2019,Located at city centre one can experience local Goan culture n style...local buses just next to the hotel will take to all tourist places...special thanks to Miss Rahin for excellent travel guidance...rental cars or bikes easily available...rooms are spacious n comfortable for a\u2026
The Crown Goa,https://www.tripadvisor.in/Hotel_Review-g303877-d1797775-Reviews-or0-The_Crown_Goa-Panjim_North_Goa_District_Goa.html,Journey594381,y 2019,Good neat and decent hotel. Good break fast and food. River facing rooms are excellent. Staff are courteous and service was prompt. From river and mountain view is charming. Markets are near by. Worth re stay. GM and front office response is quick and helpful.
Novotel Goa Dona Sylvia Resort,https://www.tripadvisor.in/Hotel_Review-g775971-d478832-Reviews-or0-Novotel_Goa_Dona_Sylvia_Resort-Cavelossim_South_Goa_District_Goa.html,Guide35299108906,terday,"Smiling Fiona welcomes you to the resort, and we get a room upgrade!! Now that's a great way to start the holidays. We stayed at the beach facing Premium Villa, which was very spacious and offered a great wake-up view from the patio.  Infrastructure- it's a full fledged resort\u2026"
Novotel Goa Dona Sylvia Resort,https://www.tripadvisor.in/Hotel_Review-g775971-d478832-Reviews-or0-Novotel_Goa_Dona_Sylvia_Resort-Cavelossim_South_Goa_District_Goa.html,Kiran Ponnanna,r 2019,One of the mind boggling properties in Goa (Cavelossim). This property is very huge which can accommodate around 300 members approx at a time. The rooms are well maintained and spacious. It has lot of greenery around. This property is connected to the beach which is an added\u2026
Novotel Goa Dona Sylvia Resort,https://www.tripadvisor.in/Hotel_Review-g775971-d478832-Reviews-or0-Novotel_Goa_Dona_Sylvia_Resort-Cavelossim_South_Goa_District_Goa.html,Namita N,20 Jun,"Had a fantastic stay! Special mention to sales manager Erlic, f&b manager and Exec chef for ensuring my stay was extremely comfortable. The breakfast was great and so was the thali at kebabs and curries. Will definitely return soon"
Novotel Goa Dona Sylvia Resort,https://www.tripadvisor.in/Hotel_Review-g775971-d478832-Reviews-or0-Novotel_Goa_Dona_Sylvia_Resort-Cavelossim_South_Goa_District_Goa.html,Camper57100711075,19 Jun,Overall area was very good the food was awesome but only one suggestion I would like to give is the buffet area would be under air conditioning n also the rooms were very good n clean the pool was also good
Novotel Goa Dona Sylvia Resort,https://www.tripadvisor.in/Hotel_Review-g775971-d478832-Reviews-or0-Novotel_Goa_Dona_Sylvia_Resort-Cavelossim_South_Goa_District_Goa.html,rohan fernandes,19 Jun,"I have been with Accor for 6 yrs and have visited all Accor properties in Goa. Dona Sylvia is the best. This is my second visit in the last 8 months. I love the ambience, the people and the closeness to the sea. People - Are welcoming and easy to work with. Management - Gaurav,\u2026"
Radisson Blu Resort Goa Cavelossim Beach,https://www.tripadvisor.in/Hotel_Review-g775971-d2223100-Reviews-or0-Radisson_Blu_Resort_Goa_Cavelossim_Beach-Cavelossim_South_Goa_District_Goa.html,Ravi B,19 Jun,"We had a very pleasant stay at Radisson Blu. Staff is supporting and caring. FOM Adil helped us out while our car keys left inside car. He took good care of us. Food is always fresh and hygiene,and tasty. Kids enjoyed at pool. Spa is world class and beach at walking distance\u2026"
Radisson Blu Resort Goa Cavelossim Beach,https://www.tripadvisor.in/Hotel_Review-g775971-d2223100-Reviews-or0-Radisson_Blu_Resort_Goa_Cavelossim_Beach-Cavelossim_South_Goa_District_Goa.html,malhotra v,y 2019,"Radisson Goa offers you so much to create great memories from your Goan Vacations.... the breakfast spread is simply awesome with live counters preparing bread pakoda, goan pole etc...Waffle counter is kids favourite to start the day with happy tone... Kazim at fruit counter is\u2026"
Radisson Blu Resort Goa Cavelossim Beach,https://www.tripadvisor.in/Hotel_Review-g775971-d2223100-Reviews-or0-Radisson_Blu_Resort_Goa_Cavelossim_Beach-Cavelossim_South_Goa_District_Goa.html,Vijay_jag69,19 Jun,Resort s well maintained and staffs r very  polite and so humble to any kind of questions especially sanjana pednekar front office manager was giving all the responsible feed backs for the questions.we are ready to join again with the family
Radisson Blu Resort Goa Cavelossim Beach,https://www.tripadvisor.in/Hotel_Review-g775971-d2223100-Reviews-or0-Radisson_Blu_Resort_Goa_Cavelossim_Beach-Cavelossim_South_Goa_District_Goa.html,Vineet Ved,18 Jun,"We were looking at a peaceful stay for a couple of days, The Resort made sure our stay was comfortable. The food variety was amazing and the quality top notch, The staff was very helpful during our stay. The Resort appeared to be full, however, the staff were always ready to\u2026"
Radisson Blu Resort Goa Cavelossim Beach,https://www.tripadvisor.in/Hotel_Review-g775971-d2223100-Reviews-or0-Radisson_Blu_Resort_Goa_Cavelossim_Beach-Cavelossim_South_Goa_District_Goa.html,Trip50506462701,17 Jun,We stayed with our family at the villas in the resort- which were spacious and clean. The resort is a beautiful property and food is awesome! Authentic Goan cuisine. It is a short walk to Cavelossim Beach which is also clan and beautiful. Kaajal at the spa gave me a facial\u2026
Castle House Palolem South Goa,https://www.tripadvisor.in/Hotel_Review-g2334950-d3974864-Reviews-or0-Castle_House_Palolem_South_Goa-Palolem_Canacona_South_Goa_District_Goa.html,Sukhjit k,y 2019,This is the second time I am visiting the place. The tariff is reasonable and have swimming pool in the hotel. It is near to palolem beach. The staff of the hotel is quite friendly.they arrange for scooter and taxi service so you don't need to go anywhere to search for it.
Castle House Palolem South Goa,https://www.tripadvisor.in/Hotel_Review-g2334950-d3974864-Reviews-or0-Castle_House_Palolem_South_Goa-Palolem_Canacona_South_Goa_District_Goa.html,Paul india,r 2019,"I booked only 4 days at Castle House even though my holiday was for 12 days but soon realised that this was a great place to be with a swimming pool, pool table good food and an amazing manager who treated me like family I decided to stay the rest of my holiday"
Castle House Palolem South Goa,https://www.tripadvisor.in/Hotel_Review-g2334950-d3974864-Reviews-or0-Castle_House_Palolem_South_Goa-Palolem_Canacona_South_Goa_District_Goa.html,RetiredGovernor,r 2019,The Hotel is planning to upgrade in certain areas but the staff will always be the main attraction for us! We keep comming back and they continue to treat us like their ancient Grandparents  ....and we love it! We have stayed here for many years and long may it continue. It is\u2026
Castle House Palolem South Goa,https://www.tripadvisor.in/Hotel_Review-g2334950-d3974864-Reviews-or0-Castle_House_Palolem_South_Goa-Palolem_Canacona_South_Goa_District_Goa.html,VishVirgo,r 2019,"As a member of Mumbai Meri Jaan (Travel Group) I love writing honest reviews. I visited Castle House recently but I was alone. Being alone, I wasn't expecting much attention from the staff as I usually get ignored amongst other guests who are in groups.   To my pleasant\u2026"
Castle House Palolem South Goa,https://www.tripadvisor.in/Hotel_Review-g2334950-d3974864-Reviews-or0-Castle_House_Palolem_South_Goa-Palolem_Canacona_South_Goa_District_Goa.html,Wanderlust88,r 2019,The place has a very homely feel to it...added with an old world Goan charm that sticks to you long after your trip has ended.the rooms are spacious and well maintained...the staff very friendly and helpful.every element required for a memorable hotel stay was present.the food\u2026
Amigo Plaza,https://www.tripadvisor.in/Hotel_Review-g297606-d1584885-Reviews-or0-Amigo_Plaza-Salcette_South_Goa_District_Goa.html,Iulianna,c 2018,"It only got a four star from me because of a small incident that happened upon the arrival - the bed sheets were dirty on one of the beds, but they got that sorted quickly so it's not a complaint, but rather a statement that they can work a bit on the professional approach.\u2026"
Amigo Plaza,https://www.tripadvisor.in/Hotel_Review-g297606-d1584885-Reviews-or0-Amigo_Plaza-Salcette_South_Goa_District_Goa.html,Surabhiremix,v 2018,"All that glitters is not gold perfectly suits the hotel, definitely it is located at one of the prime location very close to beach but the non AC rooms for which we paid 3k was not up to the mark. Walls were fully damp you can see the paint coming out clearly. Lots and lots of\u2026"
Amigo Plaza,https://www.tripadvisor.in/Hotel_Review-g297606-d1584885-Reviews-or0-Amigo_Plaza-Salcette_South_Goa_District_Goa.html,Mohamed Nayab Alam,t 2018,"This Hotel has Good Rooms with very good privacy and calm environment. Near to the sea beach.  Wonderful service centrally located . The rooms are spacious, clean and well appointed. Staff is less but doesn\u2019t effect service. Very few hotel in Goa will have polite staff."
Amigo Plaza,https://www.tripadvisor.in/Hotel_Review-g297606-d1584885-Reviews-or0-Amigo_Plaza-Salcette_South_Goa_District_Goa.html,Vaibhav A,p 2018,Location is amazing. Hardly 10 minutes walk to colva beach. Rooms are amazing and extremely cheap. There is also a small swimming pool in the hotel. Service was also nice. Rooms are spacious and also includes a TV
Amigo Plaza,https://www.tripadvisor.in/Hotel_Review-g297606-d1584885-Reviews-or0-Amigo_Plaza-Salcette_South_Goa_District_Goa.html,Monica K,p 2018,"I stayed here with the family for 3 days and the staff has been immenselfy helpful, friendly and professional. Room service is great and so as the swimming pool and rooms, Thanks Amigo for wonderful stay."
"Lemon Tree Hotel, Candolim, Goa",https://www.tripadvisor.in/Hotel_Review-g297605-d9701943-Reviews-or0-Lemon_Tree_Hotel_Candolim_Goa-Candolim_Bardez_North_Goa_District_Goa.html,S Biswas,19 Jun,"It was a nice, comfortable stay. Room condition, food quality, service of staff were excellent. We like to thank specially to Supervisor Ranjit, Chef Raju, Front desk staff Rekha. I will happily recommend others for this hotel."
"Lemon Tree Hotel, Candolim, Goa",https://www.tripadvisor.in/Hotel_Review-g297605-d9701943-Reviews-or0-Lemon_Tree_Hotel_Candolim_Goa-Candolim_Bardez_North_Goa_District_Goa.html,Prasanta B,14 Jun,"We stayed for 3 nights..gd hotel,friendly staff all helpful..chef raju and his team took gd care..meals and Bf was very palatable..we were gifted with an anniversary cake sent by the friendly mngr..html close to the beach just 10 min walk..ideal for senior citizens..best of luck\u2026"
"Lemon Tree Hotel, Candolim, Goa",https://www.tripadvisor.in/Hotel_Review-g297605-d9701943-Reviews-or0-Lemon_Tree_Hotel_Candolim_Goa-Candolim_Bardez_North_Goa_District_Goa.html,Dr K S Judge,14 Jun,Excellent stay in most comfortable room.Good ambience and awesome food. Staff as well as restaurant guys were proactive and curtious in their behaviour. Thanks to Mr Gagan Sharma who is an excellent and most professional manager.A memorable stay.
"Lemon Tree Hotel, Candolim, Goa",https://www.tripadvisor.in/Hotel_Review-g297605-d9701943-Reviews-or0-Lemon_Tree_Hotel_Candolim_Goa-Candolim_Bardez_North_Goa_District_Goa.html,zk5182,12 Jun,"Very impressed by the hotel, it has great food and super location. very close to the beach and the market.  The rooms are nice and clean  Overall a great stay in Goa and try out the tandoor fish by Chef Raju"
"Lemon Tree Hotel, Candolim, Goa",https://www.tripadvisor.in/Hotel_Review-g297605-d9701943-Reviews-or0-Lemon_Tree_Hotel_Candolim_Goa-Candolim_Bardez_North_Goa_District_Goa.html,Gurjeet,8 Jun,"I have recently been to Goa with family and amongst all the hotel, I have chosen Lemon Tree. It's very good property as it is very near to the local market and restaurants. I would specially like to thank Mr Akashdeep Saini who guided us. Thanks for making our trip memorable."
Lazy Frog,https://www.tripadvisor.in/Hotel_Review-g1937007-d9702778-Reviews-or0-Lazy_Frog-Carmona_Salcette_South_Goa_District_Goa.html,Priya,6 Jun,Lazyfrog is a nice place to relax. It's a quiet little resort with all essential amenities. The manager was prompt and very helpful. The food at restaurant was tasty and yumm. The restuarant guy too was quick with his service. Overall a memorable experience.
Lazy Frog,https://www.tripadvisor.in/Hotel_Review-g1937007-d9702778-Reviews-or0-Lazy_Frog-Carmona_Salcette_South_Goa_District_Goa.html,Morena N,y 2019,"Lazy frog is a nice place to stay ,v safe for female solo travelers peaceful , clean nice room service, every room has fridge n kitchen  counter.the beds were v clean ,the pool is the best to relax ,there is a small restaurant where you can enjoy fresh food.it is away from the\u2026"
Lazy Frog,https://www.tripadvisor.in/Hotel_Review-g1937007-d9702778-Reviews-or0-Lazy_Frog-Carmona_Salcette_South_Goa_District_Goa.html,Suhasini,y 2019,"We had decide to spend time in south Goa this time n choice to stay at Lazy Frog was just perfect.  Very clean rooms, has good condition working ac, rooms not too small but equipped with a proper kitchen with basic utilities .    The place looked like operated with minimum staff\u2026"
Lazy Frog,https://www.tripadvisor.in/Hotel_Review-g1937007-d9702778-Reviews-or0-Lazy_Frog-Carmona_Salcette_South_Goa_District_Goa.html,Perksontourt2pjp,r 2019,"A fantastic hotel with great people looking after you.  From the moment you arrive you are made to feel special in This lovely boutique style hotel.  The rooms are very clean and have all you need,,,, tea and coffee etc, cable tv with movie channels   Lovely gardens and pool\u2026"
Lazy Frog,https://www.tripadvisor.in/Hotel_Review-g1937007-d9702778-Reviews-or0-Lazy_Frog-Carmona_Salcette_South_Goa_District_Goa.html,ianjude,r 2019,We stayed at the Lazyfrog for 4 weeks in Feb/March and would highly recommend it. It is a lovely place to stay and a little oasis. Roy and all his hard working staff are extremely friendly and helpful with nothing too much trouble. Rooms and bathroom are cleaned daily. We will\u2026
Castle House,https://www.tripadvisor.in/Hotel_Review-g306995-d1389127-Reviews-or0-Castle_House-Calangute_North_Goa_District_Goa.html,Caleb_Sagai,r 2019,"I stayed for 4 days, it\u2019s a good descent hotel for couples and families. Located near to Calangute beach and the area is quite no disturbance. Prefer to stay in castle house. The staffs are friendly and help you for booking taxi for pickup and drops. And give good guidance for\u2026"
Castle House,https://www.tripadvisor.in/Hotel_Review-g306995-d1389127-Reviews-or0-Castle_House-Calangute_North_Goa_District_Goa.html,Tushar A,b 2019,"Location- 5 stars Accomodation: 3.5 stars Customer service- 4.5 stars Food- 3 stars  It's a highly recommended stay from my side . Rooms and furnitures are basic but clean, location is brilliant. Liked the breakfast but didn't enjoy lunch or dinner ( I am a vegetarian btw)."
Castle House,https://www.tripadvisor.in/Hotel_Review-g306995-d1389127-Reviews-or0-Castle_House-Calangute_North_Goa_District_Goa.html,\u0905\u0928\u0941\u091c Foody Parinda,b 2019,"Third time same Hotel. Superb and budget friendly. They have amazing free breakfast, which has enough things on menu to stuff your tummy for whole day. Highly recommended for friends, family and couples."
Castle House,https://www.tripadvisor.in/Hotel_Review-g306995-d1389127-Reviews-or0-Castle_House-Calangute_North_Goa_District_Goa.html,heena_nk,c 2018,"A spontaneous plan led us to live at this place in the middle of rainy July - we needed only one room for a group of four and the room given to us was more than spacious to accommodate all of us! The staff was good - especially at the front desk. It's a cozy place, couldn't use\u2026"
Castle House,https://www.tripadvisor.in/Hotel_Review-g306995-d1389127-Reviews-or0-Castle_House-Calangute_North_Goa_District_Goa.html,Shabbir Rangwala,c 2018,I stayed here for 3 nights in Oct. The place has a small pool ( 4 feet deep) which is kept clean. Best part is location..Very close to calangute beach and market area.  Rooms- Are good with beds really good. I was with my wife and kid and all 3 of us were able to fit in. \u2026
Nanutel Margao Hotel,https://www.tripadvisor.in/Hotel_Review-g1152662-d477596-Reviews-or0-Nanutel_Margao_Hotel-Margao_South_Goa_District_Goa.html,sweettruth,20 Jun,"We stayed at the Nanutel in Margao for 6 weeks and it was great. The staff are really efficient, helpful, and friendly. The hotel is meticulously clean and 'Utsav' the Restaurant is wonderful. The food is authentic Indian speckled with some Western and Chinese offerings. If it's\u2026"
Nanutel Margao Hotel,https://www.tripadvisor.in/Hotel_Review-g1152662-d477596-Reviews-or0-Nanutel_Margao_Hotel-Margao_South_Goa_District_Goa.html,81SANJIV,12 Jun,Central place in Madgaon. Good reception and Restaurant. Near to main Market. Also I visited here when my friend was staying here for his business trip. Visited 24hrs coffee shop. Good quality of food was served. I have not stayed here but frequently visit restaurant for\u2026
Nanutel Margao Hotel,https://www.tripadvisor.in/Hotel_Review-g1152662-d477596-Reviews-or0-Nanutel_Margao_Hotel-Margao_South_Goa_District_Goa.html,Rish,b 2019,"We had our wedding function and other Family functions in this Hotel. Firstly I would like to thank the Manager, Salil for always being so co-operative and optimistic with us. Also many of our relatives stayed in this hotel. And all of them had a great time. There were no\u2026"
Nanutel Margao Hotel,https://www.tripadvisor.in/Hotel_Review-g1152662-d477596-Reviews-or0-Nanutel_Margao_Hotel-Margao_South_Goa_District_Goa.html,Prajakta Deo,b 2019,"We stayed in Nanutel for couple of days for business trip.  The hotel has specious,clean and we'll maintained rooms. Food was decent and service was prompt. This hotel is good for business stay but otherwise not well connected with major tourists attractions in Goa.  Overall\u2026"
Nanutel Margao Hotel,https://www.tripadvisor.in/Hotel_Review-g1152662-d477596-Reviews-or0-Nanutel_Margao_Hotel-Margao_South_Goa_District_Goa.html,P. T. Usha,c 2018,"i'd recommend this to stay in Margaon city. We had a very good stay, spacious rooms big and linen bed and the bathrooms are real clean, would have been even more better with a real nice tub though which is the only drawback. The service is nice and the food is excellent. Overall\u2026"
Alcove Resorts,https://www.tripadvisor.in/Hotel_Review-g306992-d1154122-Reviews-or0-Alcove_Resorts-Anjuna_Bardez_North_Goa_District_Goa.html,Krishhere,r 2019,"Nice resort with access to a beautiful beach through a flight of steps. Stayed in a chalet - cottage with a small balcony which offers an excellent seaview. The room was nice and comfy. The bathroom particularly the wet area is a bit congested. The staff were very friendly, be\u2026"
Alcove Resorts,https://www.tripadvisor.in/Hotel_Review-g306992-d1154122-Reviews-or0-Alcove_Resorts-Anjuna_Bardez_North_Goa_District_Goa.html,Varsha V,r 2019,"It's a nice resort literally on small Vagator beach. Hassle free check-in and all facilities. The one thing they could improve is bathrooms in chalet rooms. The breakfast spread is ok. Chalet rooms are standalone cottages, almost all having beach view. The view from my cottage\u2026"
Alcove Resorts,https://www.tripadvisor.in/Hotel_Review-g306992-d1154122-Reviews-or0-Alcove_Resorts-Anjuna_Bardez_North_Goa_District_Goa.html,Sunshine,r 2019,"Had an amazing time at Alcove Resort, it is as it says 3 star and rustic but the staff make it absolutely 5 star, nothing was too much trouble, everyone was so helpful and cheerful from the cleaners to the wonderful staff on reception.  The restaurant was always spotless and the\u2026"
Alcove Resorts,https://www.tripadvisor.in/Hotel_Review-g306992-d1154122-Reviews-or0-Alcove_Resorts-Anjuna_Bardez_North_Goa_District_Goa.html,Pratik Gandhi,r 2019,"We've been regular guests at Alcove for the past 7 years and never even once felt the need to look out for alternate options.  While there isn't a dearth of options right from accommodation to restaurants in the vicinity, there's always something special about Alcove that keeps\u2026"
Alcove Resorts,https://www.tripadvisor.in/Hotel_Review-g306992-d1154122-Reviews-or0-Alcove_Resorts-Anjuna_Bardez_North_Goa_District_Goa.html,vikramkirad,r 2019,This property is situated on the beach itself. You can enjoy the sea view from the deluxe suite room. There is a direct access to the beach from the hotel. This hotel is idle for anyone who wants to relax and enjoy the seashore. They serve good quality and quantity breakfast\u2026
Neemrana's Arco Iris Noble Home,https://www.tripadvisor.in/Hotel_Review-g2306301-d1540999-Reviews-or0-Neemrana_s_Arco_Iris_Noble_Home-Curtorim_South_Goa_District_Goa.html,Rohith Rao,y 2019,"Back in December 2017, I was looking for a heritage home in Goa and Arco Iris happened. We had such a good time and my Goan trip was so different from all other trips that I took to Goa where I stayed in hotels. When I went back home, this house remained with me. The two days\u2026"
Neemrana's Arco Iris Noble Home,https://www.tripadvisor.in/Hotel_Review-g2306301-d1540999-Reviews-or0-Neemrana_s_Arco_Iris_Noble_Home-Curtorim_South_Goa_District_Goa.html,Koshy,y 2019,The place is where you should be if you want to rediscover your own self. The city life behind and the busy life behind. You are in a trance floating through another world one with nature. Birds dogs the lake the long view ... it reminded me of what I am missing in life. Thank\u2026
Neemrana's Arco Iris Noble Home,https://www.tripadvisor.in/Hotel_Review-g2306301-d1540999-Reviews-or0-Neemrana_s_Arco_Iris_Noble_Home-Curtorim_South_Goa_District_Goa.html,Praveen Raina,y 2019,"The first impression about Arco Iris Mansion is its long veranda. Bright and colourful with all the colour and life. No wonder when we searched for  a place to stay in Goa,we were charmed by the pictures.  We a family of four were out for a road trip to Goa ,our first time. So\u2026"
Neemrana's Arco Iris Noble Home,https://www.tripadvisor.in/Hotel_Review-g2306301-d1540999-Reviews-or0-Neemrana_s_Arco_Iris_Noble_Home-Curtorim_South_Goa_District_Goa.html,Wallurud,r 2019,I love this place and the people who make it warm and welcoming. I could sit on the porch forever listening to and watching the birds. I could then walk into the garden and enjoy the blossom and watch the branches slowly sway. I could then walk to the Lake and watch birds taking\u2026
Neemrana's Arco Iris Noble Home,https://www.tripadvisor.in/Hotel_Review-g2306301-d1540999-Reviews-or0-Neemrana_s_Arco_Iris_Noble_Home-Curtorim_South_Goa_District_Goa.html,Ramit H,r 2019,"We stayed at Arco Iris from 25 Mar to 30 Mar. Truly humbled to have experienced the true Goan home and hospitality. The house is so peaceful and quaint that one feels at home just stepping in it. Benni, Ganesh and team are fantabulous hosts, who not only receive you with all the\u2026"
Baywatch Express,https://www.tripadvisor.in/Hotel_Review-g297605-d10335340-Reviews-or0-Baywatch_Express-Candolim_Bardez_North_Goa_District_Goa.html,Meander15094484432,2 Jun,We had a great stay at Baywatch Express Vishi candolim a wonderful Family Resort for a memorable stay with amazing Service by entire Team Specialy Daily Dose staff who always there to serve you lavish choice of Food with a smiling face
Baywatch Express,https://www.tripadvisor.in/Hotel_Review-g297605-d10335340-Reviews-or0-Baywatch_Express-Candolim_Bardez_North_Goa_District_Goa.html,Tamkumar P,y 2019,It's our first visit to Baywatch Express Vishi a wonderful service provided by entire service team which  make this Resort more  remarkable a unique Resort better known for family stay a reasonable price .
Baywatch Express,https://www.tripadvisor.in/Hotel_Review-g297605-d10335340-Reviews-or0-Baywatch_Express-Candolim_Bardez_North_Goa_District_Goa.html,raghu09,y 2019,Awesome hotel I ever visit in my life overall Staff of the hotel was very politely friendly  Check in to check out all processor  was done perfectly  n mostly restaurant  staff was too good the staff name Miss Roma and Pratiksha was very kindly n sweet overall  the experience \u2026
Baywatch Express,https://www.tripadvisor.in/Hotel_Review-g297605-d10335340-Reviews-or0-Baywatch_Express-Candolim_Bardez_North_Goa_District_Goa.html,Tikelalpatel P,y 2019,Excellent Resort for business meeting. We had a great stay at Baywatch Express Vishi every thing is wonderfull .Food was delicious with huge spread variety with unlimited option .Thanks to entire team for providing wonderfull service .
Baywatch Express,https://www.tripadvisor.in/Hotel_Review-g297605-d10335340-Reviews-or0-Baywatch_Express-Candolim_Bardez_North_Goa_District_Goa.html,Chetan,y 2019,It was very pleasant stay in baywatch hotel.All kind of service level was on Top.We had enjoyed alot in Swimming Pool which was Cristal clean.thank you baywatch team for making our holiday memorable....
The Baga Marina Beach Resort & Hotel,https://www.tripadvisor.in/Hotel_Review-g635747-d1552446-Reviews-or0-The_Baga_Marina_Beach_Resort_Hotel-Baga_North_Goa_District_Goa.html,khushy,b 2019,"We stayed here in month of February for 3 nights. The place is in midst of Baga and Calngute. Very comfortable , spacious room . Staff was very cooperative , polite and friendly . They made sure that our stay is comfortable. Breakfast was good but can be better in term of taste\u2026"
